source,sample_date,analyte,data,uniqueID
OCEAN#15EAST_SL,2021/03/15,ENTERO,<10,D2A224C89ADB05B23C9FE5BF8677C373
BAY#210.1_SL,2022/02/14,COLI_TOTAL,50,F921FB552A082D38036BEC44C127BB36
BAY#301.1_SL,2021/04/26,COLI_FECAL,5,6AB72D70DEBBB86B2B2E42F7B60768BF
BAY#301.2_SL,2021/04/12,COLI_FECAL,5,B7A7828E17EC7756A0B8554C47EFFBAA
OCEAN#21.1_SL,2020/12/07,COLI_E,10,93244CA4A20B8DA67A1674489070B84B
OCEAN#21.1_SL,2020/12/07,COLI_TOTAL,10,73B47D204C5A98F89662F5318F47818E
OCEAN#21.1_SL,2020/12/07,ENTERO,<10,C749FCC6857A6B6D912EE7F3A50F3F83
OCEAN#19_SL,2021/01/19,COLI_E,<10,5DF0F70C45DA421CD1642B73E8A16D2F
OCEAN#19_SL,2021/01/19,COLI_TOTAL,10,860E63861942BB679F850E165C6E95A4
OCEAN#19_SL,2020/12/21,COLI_E,<10,68AC02CDCCBAE7F72FBED4CFBF16CEDE
BAY#211_SL,2021/07/20,COLI_TOTAL,<10,0F43311CA01DE6FB13B4E3424DAFF52B
BAY#230_SL,2021/05/10,COLI_FECAL,5,1622CF0D0CD775CD5122510D5D793D4B
BAY#202.4_SL,2021/09/07,COLI_TOTAL,60,FAF6986A74FBD09651A19E04442F3A97
BAY#202.4_SL,2021/09/07,ENTERO,<10,EB7273E60A7A81CD3B3E00816EDA8B3B
OCEAN#18_SL,2021/01/25,COLI_E,<10,410F1FF0E7D390F9A9EBE1D74D090EB2
OCEAN#18_SL,2021/01/25,COLI_TOTAL,41,F9EBEDFF68702E4459B84E1B7AF4F8D7
OCEAN#18_SL,2021/01/25,ENTERO,<10,A9D8B955A830D44D07460D5C2CC5B583
BAY#230_SL,2021/05/03,COLI_FECAL,55,DF1C91FC94B53CF2FFC623DBFC7F1977
BAY#230_SL,2021/05/03,COLI_TOTAL,135,A10809BEA263862992ED85DC906B94A7
BAY#230_SL,2021/05/03,ENTERO,20,414C365624889582AC329989E71E4D52
BAY#230_SL,2021/05/10,COLI_TOTAL,<10,3878378403F6DD7BDB943DB39EA353C1
BAY#230_SL,2021/05/10,ENTERO,<10,62770487E40A73316E829EA8421CF2B2
BAY#211_SL,2021/07/20,ENTERO,<10,288107E6C947501BBDD765FE0A0F6CDC
BAY#211_SL,2021/07/19,COLI_FECAL,10,2E0057A0F3499F08A84E8DB72BA3D291
BAY#211_SL,2021/07/19,COLI_TOTAL,10,46C5429DC80172DD4B5D8660B9E89961
OCEAN#19_SL,2020/12/14,COLI_E,52,AD7EA04CB9E3D825FE32F558A6EB9AFF
OCEAN#19_SL,2020/12/14,COLI_TOTAL,238,0A458F9E372BB507F8BCF249BD7547C1
OCEAN#19_SL,2020/12/14,ENTERO,30,679B978F6D74C98448E93A09137139F3
BAY#211_SL,2021/07/06,COLI_FECAL,55,BA3880A7B41AE97D67A6A3F61ED514F2
BAY#301.2_SL,2021/04/12,COLI_TOTAL,<10,301D5EAF4B1979365FC170C416555DDA
OCEAN#15_SL,2021/02/01,COLI_E,10,3B11973D3590C2311DCFDA989D9C7A8D
OCEAN#15_SL,2021/02/01,COLI_TOTAL,1126,6F9CFD5777EE2929E79029012B0DD92F
OCEAN#15_SL,2021/02/01,ENTERO,30,227C2A751BBBF5B35BCAFE52FC11173A
OCEAN#18_SL,2020/12/28,COLI_E,10,83253ED9CFCC8EDC446278CCABA8DB6D
OCEAN#18_SL,2020/12/28,COLI_TOTAL,20,3F6A2D8B94523F4224D73BC8F840E013
OCEAN#18_SL,2020/12/28,ENTERO,<10,2DF46BC7CD076577E9A23C7B84B782BF
BAY#301.2_SL,2021/04/12,ENTERO,10,CE58885376CF8218105E676B9A0B397E
BAY#301.1_SL,2021/04/26,COLI_TOTAL,30,6923A4E43CBEE28EC1987B90B75AD7E4
BAY#301.1_SL,2021/04/26,ENTERO,97,FD3D156B1C1C525EFE5793C1F10208F2
BAY#211_SL,2021/07/06,COLI_TOTAL,20,3A54E85C425B864E24ABE7E1ACA68E9C
BAY#211_SL,2021/07/19,ENTERO,<10,28C81AFE062B1439667A84C44F45FA09
BAY#202.4_SL,2021/10/25,COLI_TOTAL,4640,6A628BE833F9B4355E0259A3B58D1237
OCEAN#15_SL,2021/03/01,COLI_E,<10,58E43F2589C93C8BB68D49CE394509BB
OCEAN#19_SL,2021/01/11,COLI_E,<10,82B0D7058DF4637F010F5C3539200D60
OCEAN#19_SL,2021/01/11,COLI_TOTAL,<10,5035623EF84856AB469536A3A9E3F20F
OCEAN#15_SL,2021/03/01,COLI_TOTAL,132,FC74D45A8E46034010F2BEC100F1A653
OCEAN#15_SL,2021/03/01,ENTERO,<10,44E97F19532E1EF0BEDC2FFFD763281E
BAY#202.4_SL,2021/10/25,ENTERO,341,5CE3072EEF8BEDD690FD7D658C676349
BAY#202.4_SL,2021/08/30,COLI_FECAL,10,BA3804E8C6418DBB0AED03336BF4C7D3
BAY#202.4_SL,2021/08/30,COLI_TOTAL,10,52A5C2B6747C6EB245F56CA3A3BF99FB
BAY#202.4_SL,2021/08/30,ENTERO,10,1A3D1A655F73A391F684EF8177E4318E
BAY#230_SL,2021/06/21,COLI_FECAL,<5,7A1B2C60DD8C5080AB1BEBFDBDC48757
BAY#230_SL,2021/06/21,COLI_TOTAL,88,C8B1A12987DDA02189C9BE092A126133
BAY#230_SL,2021/06/21,ENTERO,<10,FD7AFD65C116612B79422998C87AEA8B
BAY#202.4_SL,2021/10/24,COLI_FECAL,>600,4AB8FD6784148EEF3F6E3A7085C2487F
BAY#300.1_SL,2021/05/24,COLI_FECAL,20,B77B13B22AC2EF3C51F5D03E324B27F1
BAY#300.1_SL,2021/05/24,COLI_TOTAL,20,475E240270B993B4618D179F6EB9370A
BAY#300.1_SL,2021/05/24,ENTERO,<10,83342EF4D5903AEEF2FA0F9A343D6F49
BAY#202.5_SL,2021/12/13,COLI_TOTAL,>16000,B088F048DC6A0BD6E6E09E1130CD4399
BAY#300.1_SL,2021/06/07,COLI_FECAL,5,839E6A667065137C578359388D6D4C4F
OCEAN#18_SL,2021/01/19,COLI_E,10,DFEB59FE43F7052915E6A4C89778C9FC
OCEAN#18_SL,2021/01/19,COLI_TOTAL,20,E5C7A19FE01B397220DA24E5495778DE
OCEAN#21.1_SL,2020/12/14,COLI_E,41,DBE72EEDF73E9A33EAA9DD8B3C1623D2
OCEAN#21.1_SL,2020/12/14,COLI_TOTAL,110,4AEC3E85A0392E4D4066FBA0E535A38E
OCEAN#21.1_SL,2020/12/14,ENTERO,20,ACA04B6EDEFBEE328EA06922CADBFA3C
BAY#300.1_SL,2021/06/07,COLI_TOTAL,26,805ABB1EC409661D240FFB4ABFB4C46C
BAY#300.1_SL,2021/06/07,ENTERO,<10,4119591C3CF38143EF3AC0685E94C9E0
BAY#202.5_SL,2021/12/13,ENTERO,1904,99B53101F9F59E4B890C281E8ACFFB57
BAY#211_SL,2021/07/12,COLI_FECAL,5,3823616CA86DBE1AE692F5D801E08DB8
OCEAN#16_SL,2021/02/01,COLI_E,<10,08FBD9FB01C7C58E372D0D347A1D7E87
OCEAN#19_SL,2020/12/21,COLI_TOTAL,<10,49BF61CE670A3DD6C54F8600E41D4D19
OCEAN#19_SL,2020/12/21,ENTERO,<10,DFEDFC4876C74E984A3222DA2CF52EFA
OCEAN#18_SL,2021/01/19,ENTERO,<10,287CC2DBF96F99D516A08ED26A1037FF
OCEAN#16_SL,2021/02/01,COLI_TOTAL,20,F57BE148D23C5DD5B39A34C0CB4226B0
OCEAN#16_SL,2021/02/01,ENTERO,<10,AF8BD8724C2576FF1FAE5B86617105DE
BAY#220_SL,2021/06/07,COLI_FECAL,5,A8C982AC5058FDE66F8FE5711110F509
OCEAN#18_SL,2021/01/04,COLI_E,<10,888755B80AD35A566BD74A4902894DBF
OCEAN#18_SL,2021/01/04,COLI_TOTAL,<10,95B0772F5042AD1F769F2A6E805CB92D
OCEAN#18_SL,2021/01/04,ENTERO,<10,10B2AE2F287B2BA5C5DD6D8F0F65BB6B
BAY#220_SL,2021/06/07,COLI_TOTAL,<10,0AF0241754A735597FABC43148AA175C
BAY#220_SL,2021/06/07,ENTERO,<10,5CD050F1F4834C8541A78946E01D4B11
BAY#211_SL,2021/07/06,ENTERO,<10,DB05BF2E3B40C763C428A213B0458BEE
BAY#202.4_SL,2021/08/16,COLI_FECAL,30,D82989FFB83029C1508546F19E3004FF
BAY#301.1_SL,2021/03/31,COLI_E,10,359891542DD06D7CB33F468ECA45B29B
BAY#301.1_SL,2021/03/31,COLI_TOTAL,1296,646586AE3634FEA36ED0BA769B07488D
BAY#301.1_SL,2021/03/31,ENTERO,<10,1FC7E160F9DA08E9145241153F7F3ED0
BAY#202.4_SL,2021/08/16,COLI_TOTAL,30,C6AE50B208E4B10778922F032849F151
BAY#202.4_SL,2021/08/16,ENTERO,41,2E91F7C31C2BD87FC97C9FC52D02D4F0
BAY#202.5_SL,2021/08/30,COLI_FECAL,15,14B60D1A975DBBEFF1552FA69AE58919
OCEAN#19_SL,2021/01/19,ENTERO,<10,4D67247840A8E92EC9B0388E3793FAC6
BAY#202.5_SL,2021/08/30,COLI_TOTAL,<10,FF35A288BDCC70CF4EA70322C69DA8E5
BAY#202.4_SL,2021/10/24,COLI_TOTAL,11500,132F38B387D10C81DCC757F43EA1E910
BAY#211_SL,2021/07/12,COLI_TOTAL,<10,92B7FA98710A0206ED78A95C947D6E38
OCEAN#15EAST_SL,2021/02/16,COLI_E,<10,E2F25D6EC5541EC30CDE9EEE42597DA7
OCEAN#15EAST_SL,2021/02/16,COLI_TOTAL,10,6A862337B870F6FE6D0B2857DBCC3F66
OCEAN#15EAST_SL,2021/02/16,ENTERO,<10,9BA1DD6FE613CCB56CCC380DBB3590F2
OCEAN#17_SL,2021/02/16,COLI_E,<10,253625B9A4BE8D366322D972F9A4001D
OCEAN#17_SL,2021/02/16,COLI_TOTAL,<10,DB27E88A8FE59FF2F9A72A099034534B
OCEAN#21.1_SL,2021/01/19,COLI_E,<10,4B9D2B6BF80E448864AF938EF91E79D5
OCEAN#21.1_SL,2021/01/19,COLI_TOTAL,10,B5B6888A324BA8A0AC333D1E6ACBB698
OCEAN#21.1_SL,2021/01/19,ENTERO,<10,29B9103A2933B78314D9ADD0910EBF38
BAY#211_SL,2021/06/28,COLI_FECAL,5,313C3D0D64D4DDEBA3068CBDB2551AC2
BAY#211_SL,2021/06/28,COLI_TOTAL,20,F69DAA8973AD4F1D49CA78C5DE0A8D9B
BAY#220_SL,2021/06/01,COLI_FECAL,<5,782126062C267D39CFAA087D804A0CC2
BAY#220_SL,2021/06/01,COLI_TOTAL,<10,2F1690E71A013927B106BF95A4CC00B5
BAY#220_SL,2021/06/01,ENTERO,10,AC0ECEAB05A0D5C7D9026D1B0FE38FDE
OCEAN#21.1_SL,2020/12/21,COLI_E,41,22F856BEC61EEA31660F33D73C3FCEF2
OCEAN#21.1_SL,2020/12/21,COLI_TOTAL,75,93697A77E6ED38EB01493B7BAA33FB97
OCEAN#21.1_SL,2020/12/21,ENTERO,<10,71CB75A8A36FE5ABEB77319EF8BE0BF6
BAY#211_SL,2021/06/28,ENTERO,20,FB79A714242CCFEFA13E35721094B455
BAY#211_SL,2021/07/12,ENTERO,10,93D7DDED98B48962047C8B99B8F27E5A
BAY#301.1_SL,2021/03/22,COLI_E,<10,82428D17D8E04302125EC60528731D0D
BAY#301.1_SL,2021/03/22,COLI_TOTAL,432,2AFB5E840A6BEE9487C9976666FC43A4
OCEAN#18_SL,2021/01/11,COLI_E,10,C39399B32BA000BA520C4A8AC9554506
OCEAN#19_SL,2020/12/28,COLI_E,10,BBD8B300FC2D684513A39905160E0B72
OCEAN#19_SL,2020/12/28,COLI_TOTAL,4352,2F1CCA51A3C7A0CB8DF17297B218AD44
OCEAN#19_SL,2020/12/28,ENTERO,10,B744F3F955D6D297398E93BF8997727E
OCEAN#18_SL,2021/01/11,COLI_TOTAL,20,8BAA4C41ED11ACA4C7C78D741F174C17
OCEAN#18_SL,2021/01/11,ENTERO,<10,7BF6E027DBA73940AF24F722810A122F
BAY#301.1_SL,2021/03/22,ENTERO,<10,F2ED2E7718AFB9B58099140429771CA2
BAY#202.5_SL,2021/11/29,COLI_FECAL,<5,B8AEFAEACBF4FA686AAC7C8CEA910A14
BAY#202.4_SL,2021/08/09,COLI_FECAL,5,DEE02ADEA1FF2D3602FE98D931FBB419
BAY#202.4_SL,2021/08/09,COLI_TOTAL,20,C4A4261B8A35ADF6359AD9FB1C79BFCA
BAY#202.4_SL,2021/08/09,ENTERO,<10,8B016EB152E53324C64BC2CFB417A473
BAY#202.5_SL,2021/11/29,COLI_TOTAL,<10,7F692B01873DE746FCC3E2CAAB00E34C
OCEAN#15EAST_SL,2021/02/08,COLI_E,<10,1F001AED134487587E09D65074A0C894
OCEAN#21.1_SL,2021/01/25,COLI_E,<10,FCEAD1732EA29D97B887AA0DAA6164B2
OCEAN#21.1_SL,2021/01/25,COLI_TOTAL,10,EEFB9B4D1BBC63BFFCC871546C140263
OCEAN#21.1_SL,2021/01/25,ENTERO,<10,F6A885A1A3041B2C4141D87EFF78EBAC
OCEAN#17_SL,2021/02/16,ENTERO,<10,E88C6726068346580F4C6120B0FD9EB5
OCEAN#19_SL,2021/01/11,ENTERO,<10,12C3548C201982CBFAB355A40C94BFAB
OCEAN#15EAST_SL,2021/02/08,COLI_TOTAL,10,8BFE5CDE8C8819C8B30BAB9482343037
OCEAN#15EAST_SL,2021/02/08,ENTERO,<10,5E7E64CC9B56ABF521728BA2DAA10E36
BAY#301.2_SL,2021/03/08,COLI_E,<10,8D9E32CE54EE1928909B05E1780999EC
BAY#301.2_SL,2021/03/08,COLI_TOTAL,327,01EA74C861386FF8C1928F7C822A431A
BAY#301.2_SL,2021/03/08,ENTERO,31,F4336BC31725AF74AAC6AD98599D2604
BAY#320_SL,2021/02/22,COLI_E,<10,FB311BEAE0F74FDC3B481BFD8A2753BD
BAY#320_SL,2021/02/22,COLI_TOTAL,213,3078C67BD4F324429D13249DE002B228
BAY#320_SL,2021/02/22,ENTERO,<10,D58AC1582AB565FB0F6FC6EB20A90BEA
BAY#202.4_SL,2021/10/18,ENTERO,<10,468FDA5673989CBD05CCF809FCCA5416
BAY#300.1_SL,2021/04/19,COLI_FECAL,30,C0E651FA9DE75D6AEF48A49F0971F137
BAY#300.1_SL,2021/04/19,COLI_TOTAL,90,26B398684389F16D2B67CA9D8C915480
BAY#300.1_SL,2021/04/19,ENTERO,10,297EA8F9E05AE7E1F61347B14D0383FA
BAY#202.5_SL,2021/11/29,ENTERO,<10,66EE322CD447C255859EE50842C71AE9
BAY#220_SL,2021/06/14,COLI_FECAL,<5,297A4D96C934A081B6B34D855ABF7F44
BAY#220_SL,2021/06/14,COLI_TOTAL,<10,9AD4D2BFDA601B833AE9105ECB1F85E9
BAY#220_SL,2021/06/14,ENTERO,<10,0FD26CFF87DEC0ECAF0BBF5CB6D369DC
BAY#202.5_SL,2021/08/09,COLI_FECAL,<5,7DAD20E5EC3191C65287BDDCE24035E1
OCEAN#21.1_SL,2020/12/28,COLI_E,20,032CDE09F056E7A9B3883F49BFF5A599
OCEAN#21.1_SL,2020/12/28,COLI_TOTAL,30,A64385FD04CFCD0BDE5D4948BEEB2BD1
OCEAN#21.1_SL,2020/12/28,ENTERO,<10,9A5295660C54DDD1A9B690EEB86DEB86
BAY#202.5_SL,2021/08/09,COLI_TOTAL,10,B87AEE812915A189E06858DF70317377
BAY#230_SL,2021/05/17,COLI_FECAL,5,057E7183F24C341C17C2DBCB1ED04D0C
BAY#301.1_SL,2021/04/07,COLI_FECAL,155,9F1BC4458767E80ED30F042B58DD1A5A
BAY#301.1_SL,2021/04/07,COLI_TOTAL,150,AF35D740CB1BC67D052C77FE00886391
BAY#320_SL,2021/03/01,COLI_E,<10,F09DFFB95614C0783FAE0329AC687DF3
OCEAN#19_SL,2021/01/04,COLI_E,10,DB2D6C3DA9A59666FA2140ECD8DCCA92
OCEAN#19_SL,2021/01/04,COLI_TOTAL,52,392319144869CF95C095457D1F8AD4FF
OCEAN#19_SL,2021/01/04,ENTERO,10,04303BB711DD5E3A1460CF89B49DC284
BAY#320_SL,2021/03/01,COLI_TOTAL,8664,09A0FBC4CBDDA5F6321743C1B9C39AA1
BAY#320_SL,2021/03/01,ENTERO,10,AE4F8854D677F70F52ECCFA2DF197D65
OCEAN#17_SL,2021/02/01,COLI_E,<10,F0F4A6093B8A913B735DCB97DCBD064C
OCEAN#17_SL,2021/02/01,COLI_TOTAL,10,2064BE66ED22E359B9B11D96D59BC5C1
OCEAN#17_SL,2021/02/01,ENTERO,<10,541B3D4C4E83E4ECEDCF7C813A772E3F
BAY#300.1_SL,2021/04/26,ENTERO,<10,E36ED6862CF41852439AD8AED6F3050E
BAY#202.4_SL,2021/08/02,COLI_FECAL,<5,5E48ED1C72FD18307240C58406E6C52B
BAY#220_SL,2021/06/21,COLI_FECAL,25,71A8E166A85F9A3B0FEDF541859A6C7B
BAY#220_SL,2021/06/21,COLI_TOTAL,72,D2522F3CFFE325A6B6F06ECBC4A4892D
BAY#220_SL,2021/06/21,ENTERO,<10,9CEE32882018C7E0DD96B97CDF32E7FC
BAY#202.4_SL,2021/08/02,COLI_TOTAL,<10,22FD2BE8CC5ABC8E7C232482165718AA
BAY#202.4_SL,2021/08/02,ENTERO,<10,5E52C630A5E29D93F509F3DA3375F0FB
BAY#230_SL,2021/05/24,COLI_FECAL,5,D0092E746B6FF8A03038407F4CE278B2
BAY#230_SL,2021/05/24,COLI_TOTAL,<10,692A4BB0B3EF390A2114C51DC164B518
BAY#230_SL,2021/05/24,ENTERO,<10,6E3EA8A9F4C177BC19C1856D6D95E676
BAY#301.1_SL,2021/04/12,COLI_FECAL,<5,82CF36818A9E2983846AFDB5C0B31017
BAY#301.1_SL,2021/04/12,COLI_TOTAL,10,340F53F11A9848EB36DE7FA695F80158
BAY#301.1_SL,2021/04/12,ENTERO,20,019C049D3215D68C2210C68C7E5A0E2F
BAY#210.1_SL,2022/02/14,COLI_FECAL,15,53C005B4F0E6DB15725042E776AE8811
BAY#202.4_SL,2021/10/12,COLI_FECAL,<5,65D9AD4E688A545C09F74ACA58728AAA
BAY#202.4_SL,2021/10/12,COLI_TOTAL,<10,B81C3CB30B13AF78D0D9F82C5E0732E7
BAY#301.1_SL,2021/05/10,COLI_FECAL,10,EE9871B1BDCAF55D5F4F6898964487C0
BAY#301.1_SL,2021/05/10,COLI_TOTAL,<10,AD07A953D83957B9255A2F8DC266D949
BAY#301.1_SL,2021/05/10,ENTERO,20,F5F1A92BC75DA1B76D86C361ACE88E9A
BAY#230_SL,2021/05/17,COLI_TOTAL,10,13F2D2A87B65D2C135E54C435ADAACF5
BAY#301.1_SL,2021/04/07,ENTERO,86,13D36B3CBDAE1883F5BB6B1D3B4ECB9C
BAY#301.1_SL,2021/04/06,COLI_FECAL,20,D80E6EBDFA75A46BF106CFC025277E96
BAY#301.1_SL,2021/04/06,COLI_TOTAL,10,585915BC375BBC966DEAAB321E72B20F
OCEAN#18_SL,2021/02/01,COLI_E,31,D036A796037CFF37D6D6A7C5F1F5A324
OCEAN#18_SL,2021/02/01,COLI_TOTAL,52,18CB3C92FD18EE1F44CD66725683980E
OCEAN#18_SL,2021/02/01,ENTERO,<10,9F2D328CFFDF2167827C7C596510FF73
BAY#210.1_SL,2022/02/14,ENTERO,<10,21BB8F68FDEAB40F3592C6FD865400F5
OCEAN#15_SL,2021/03/15,COLI_E,41,17005E4039D333AAC6301244D06ABFBA
OCEAN#15_SL,2021/03/15,COLI_TOTAL,3654,21C202F6BDDF78A0AC18EF63D022481A
OCEAN#21.1_SL,2021/01/04,COLI_E,10,FE3970CA2506E35AA1A713EBD678D955
OCEAN#21.1_SL,2021/01/04,COLI_TOTAL,10,7D5CC5180A552A75BF7F3781D7F00C65
OCEAN#21.1_SL,2021/01/04,ENTERO,<10,59DE17F3A17C6247D0BBAA34859103C2
OCEAN#15_SL,2021/03/15,ENTERO,41,A57B341387A35E75ACACE9433DBB284C
BAY#301.1_SL,2021/04/06,ENTERO,109,DC1BC009DAF22F0562F3C0FCCFBE39FF
OCEAN#22_SL,2021/01/27,COLI_E,<10,649ED7E45C9972E8EC9E726A94C051C4
OCEAN#22_SL,2021/01/27,COLI_TOTAL,52,9E0E2FFCDBA08709907D9F1BF2BC471A
OCEAN#21.1_SL,2021/01/11,COLI_E,10,D4F8D4F774E7A11D0784EBB813EE2485
OCEAN#21.1_SL,2021/01/11,COLI_TOTAL,10,7D09CF86D67A846D03BF39731CC963FF
OCEAN#21.1_SL,2021/01/11,ENTERO,<10,59910CAEBF48C9BB172EB7211CE5FB69
OCEAN#22_SL,2021/01/27,ENTERO,52,C6152A0FCD44CE48A496B80A909B6E85
BAY#230_SL,2021/07/06,COLI_FECAL,<5,BE99F7659991DA038A78EBDD709CCEBA
BAY#230_SL,2021/07/06,COLI_TOTAL,13,4FE15EEAF65F46199DDE5C6915367D44
OCEAN#15EAST_SL,2021/03/31,COLI_E,<10,081032953EE1CFB09B564E10D8ACA813
OCEAN#15EAST_SL,2021/03/31,COLI_TOTAL,75,CF76074FBD70155B24AD723E5BE3C144
OCEAN#15EAST_SL,2021/03/31,ENTERO,<10,7FFD7B7A84D9B95352802927E0162F31
BAY#230_SL,2021/07/06,ENTERO,20,CF03593C0703955E062D1896E2A93D69
BAY#210.1_SL,2022/02/07,COLI_TOTAL,10,442EF547F94C40924096BDE37FCD5801
BAY#320_SL,2021/04/12,COLI_FECAL,5,67A217EC947E9BBC6A6F5B85A7768142
BAY#320_SL,2021/04/12,COLI_TOTAL,60,FCF6C9B3FCAA430A83BD27E8439A067D
OCEAN#16_SL,2021/03/01,COLI_E,<10,5217D76F429953D2EB37D31B13005D44
OCEAN#16_SL,2021/03/01,COLI_TOTAL,<10,E9E6F0920FD2C10D8ABCD081817E5CB5
OCEAN#16_SL,2021/03/01,ENTERO,<10,4D8E31082D50695821F9C069E12D6B52
BAY#320_SL,2021/04/12,ENTERO,<10,632B6179F67B33F2E44744EF72C1E11F
BAY#210.1_SL,2021/11/08,ENTERO,10,1FE1455CEF43FB56456C7E02BA1DE77C
BAY#210.1_SL,2022/02/07,ENTERO,<10,8D127848CC19A9DE4AEEE2806D8815B6
BAY#210.1_SL,2022/01/31,COLI_FECAL,5,038615DD6876AAA5342955232B0305EB
BAY#210.1_SL,2022/01/31,COLI_TOTAL,30,350403CDC62D7DA3AE2A51FF4BAFE86E
BAY#301.2_SL,2021/04/26,COLI_FECAL,5,B5E4073BBC0FFE276959A229ADD75716
BAY#301.2_SL,2021/04/26,COLI_TOTAL,<10,7626AC48127C7C4B7D4FFC9425541DCD
BAY#301.2_SL,2021/04/26,ENTERO,10,011BD9156E02476C49AC85006CE2FBC3
OCEAN#19_SL,2021/02/01,COLI_E,10,460B9CAA2CCD1B99FA431DC0CD10EA89
OCEAN#19_SL,2021/02/01,COLI_TOTAL,20,654E9552132B3DBA7BA93B6929D38E85
OCEAN#19_SL,2021/02/01,ENTERO,<10,EE59AFCB86DA0F39C1D1C998F9A34897
BAY#210.1_SL,2022/01/25,COLI_FECAL,60,B040B00F6C6A6F073E86A3640BAD05D6
BAY#210.1_SL,2022/01/25,COLI_TOTAL,88,393928C81FA74ECEF49CECC4767870D5
BAY#210.1_SL,2022/01/25,ENTERO,<10,CB2BD9ABA15A2B1D66FC536A54C46593
BAY#211_SL,2021/10/12,COLI_FECAL,<5,4817FA49BA838C2E6F59F540E6A4AC57
BAY#220_SL,2021/08/16,COLI_FECAL,10,831E079239F8488443852B2DE4D56121
OCEAN#18_SL,2021/02/16,COLI_E,<10,2385AB937EAB385C745442C0B549A9DF
OCEAN#18_SL,2021/02/16,COLI_TOTAL,10,4204DBA2EE0A4838E3E0DF87B8BEFCA5
OCEAN#18_SL,2021/02/16,ENTERO,<10,BD6E5413E5231553B3ED3CD35C90E6F4
BAY#220_SL,2021/08/16,COLI_TOTAL,<10,9EB9C2105CFDFCC4BEC374E34B1CD3FD
BAY#220_SL,2021/08/16,ENTERO,<10,6C8BBAF3A36089340B478937A06A91FC
BAY#211_SL,2021/10/12,COLI_TOTAL,20,E065B40ABF41B788E982A8D5327CED45
BAY#211_SL,2021/10/12,ENTERO,10,9F32B83F88C9CEBCED68B6DBDF822924
BAY#210.1_SL,2022/01/18,COLI_FECAL,<5,1916A1BE5768733B53D1E0AE62A647A3
BAY#210.1_SL,2022/01/18,COLI_TOTAL,10,A30150CAD9A88CE77760B8C7D7ED0BC1
BAY#230_SL,2021/07/19,COLI_FECAL,<5,89A55CF2A5E92DD1DB7700E55090A53D
BAY#230_SL,2021/07/19,COLI_TOTAL,<10,B9A9948812869F641B7BA08A5D6B54AC
BAY#230_SL,2021/07/19,ENTERO,<10,0E6C16CCE5718EE08A9760DF027D29E1
BAY#210.1_SL,2022/01/18,ENTERO,<10,3466E89F12575AF4CE00520A68F9C03C
BAY#210.1_SL,2022/01/11,COLI_FECAL,10,153E843DFE5ABD6ED94BEEFF1717D601
OCEAN#16_SL,2021/03/15,COLI_E,<10,966CD03F0980B956B53FA63E4B4BEAA5
OCEAN#16_SL,2021/03/15,COLI_TOTAL,<10,126A069D3BE8294B51D42980DAC9A55F
OCEAN#16_SL,2021/03/15,ENTERO,<10,0ED8182DDF08B15363D58521D4E5DE6D
BAY#210.1_SL,2022/01/11,COLI_TOTAL,20,02568F644436DA645CD1333124AA7CBD
BAY#202.4_SL,2021/10/04,COLI_FECAL,<5,5B3DF1C4A7F6C841D694589F4D1FB892
BAY#202.4_SL,2021/10/04,COLI_TOTAL,20,CC6BD13A189815277E8DB87B7FC6653E
OCEAN#21.1_SL,2021/02/01,COLI_E,<10,25A3F85BB337C4A8521B4D9E3BBD3A3E
OCEAN#21.1_SL,2021/02/01,COLI_TOTAL,10,08E0007D20B1018572EFE69B8FB8AEEB
OCEAN#21.1_SL,2021/02/01,ENTERO,<10,5A3BE95538CC16365A6A70D927211C1C
BAY#301.1_SL,2021/04/05,COLI_FECAL,10,40C6C70CB330CB699C9EE01D3F67FB48
BAY#301.1_SL,2021/04/05,COLI_TOTAL,20,ECD78260009FB8F6BCBEC8A58D94CB89
BAY#301.1_SL,2021/04/05,ENTERO,216,0A4EFF600EC38F035AB8C7CAD4DD521F
BAY#230_SL,2021/05/17,ENTERO,<10,0A3CE9AC21089FA1A3BC2EE975F9B9F3
BAY#202.5_SL,2021/08/09,ENTERO,<10,9B1AB7A3549DBE3E5CD4DDB88232DF0D
BAY#202.4_SL,2021/10/04,ENTERO,20,D94CE4450FBC1FC530583A3FE826490A
OCEAN#15_SL,2021/02/08,COLI_E,<10,627E02CD320AD637DA4D97BCC6D6FA78
OCEAN#15_SL,2021/02/08,COLI_TOTAL,1354,E914853693A284815EFE7E0B64E1D334
OCEAN#15_SL,2021/02/08,ENTERO,<10,210FBBF90E47772305DB932DB83815E2
BAY#202.4_SL,2021/09/20,COLI_FECAL,5,04B7F6F528C94DB638A41DEB2C4874E0
BAY#202.4_SL,2021/09/20,COLI_TOTAL,14,85A66C1B2430B8F40729DC2DBE8D550E
BAY#301.2_SL,2021/03/22,COLI_E,<10,4A43081076CB77BA3ED414D657390D5D
BAY#301.2_SL,2021/03/22,COLI_TOTAL,122,63BCB8D71A151BB6A0EF63E8D95436E0
BAY#301.2_SL,2021/03/22,ENTERO,52,6794919C82C08DF05B54DAEDF2FC8D57
BAY#202.4_SL,2021/09/20,ENTERO,<10,3F54D90AB6924BA8E617486EBA48D2DF
OCEAN#15EAST_SL,2021/02/22,COLI_E,<10,CBDF206BFC0FA29DD7155BD5729D44E7
